key,rule,severity,component,project,line,hash,textRange,flows,status,message,effort,debt,author,tags,creationDate,updateDate,type,organization,cleanCodeAttribute,cleanCodeAttributeCategory,impacts,issueStatus,projectName
AZu02shqTfQp2-9q9XNQ,javascript:S7758,MINOR,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,102.0,dc61f7eb7426cc98b3f4263dcdbb1579,"{'startLine': 102, 'endLine': 102, 'startOffset': 22, 'endOffset': 34}",[],OPEN,Prefer `String.fromCodePoint()` over `String.fromCharCode()`.,5min,5min,mark@sharonandmark.net,"['internationalization', 'unicode']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}, {'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02shqTfQp2-9q9XNR,javascript:S7758,MINOR,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,103.0,b03a0520fb8d297067f602059e62f750,"{'startLine': 103, 'endLine': 103, 'startOffset': 22, 'endOffset': 34}",[],OPEN,Prefer `String.fromCodePoint()` over `String.fromCharCode()`.,5min,5min,mark@sharonandmark.net,"['internationalization', 'unicode']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}, {'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02shqTfQp2-9q9XNS,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,113.0,30f8cc6a1bd40f6a4c8016d6976f7c38,"{'startLine': 113, 'endLine': 113, 'startOffset': 2, 'endOffset': 12}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02shqTfQp2-9q9XNT,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,114.0,01f6604c2bb1ac26ca47bd592d938784,"{'startLine': 114, 'endLine': 114, 'startOffset': 2, 'endOffset': 7}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02shqTfQp2-9q9XNU,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,115.0,7fd459d7dba18bcc53a6185183b7497a,"{'startLine': 115, 'endLine': 115, 'startOffset': 2, 'endOffset': 7}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02shqTfQp2-9q9XNV,javascript:S2703,BLOCKER,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,115.0,7fd459d7dba18bcc53a6185183b7497a,"{'startLine': 115, 'endLine': 115, 'startOffset': 10, 'endOffset': 12}",[],OPEN,"Add the ""let"", ""const"" or ""var"" keyword to this declaration of ""c1"" to make it explicit.",2min,2min,mark@sharonandmark.net,['pitfall'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'BLOCKER'}]",OPEN,sermon-browser
AZu02shqTfQp2-9q9XNW,javascript:S2703,BLOCKER,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,115.0,7fd459d7dba18bcc53a6185183b7497a,"{'startLine': 115, 'endLine': 115, 'startOffset': 15, 'endOffset': 17}",[],OPEN,"Add the ""let"", ""const"" or ""var"" keyword to this declaration of ""c2"" to make it explicit.",2min,2min,mark@sharonandmark.net,['pitfall'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'BLOCKER'}]",OPEN,sermon-browser
AZu02shqTfQp2-9q9XNX,javascript:S7758,MINOR,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,119.0,5a20cf74d73a3133041e653b4be4eda5,"{'startLine': 119, 'endLine': 119, 'startOffset': 15, 'endOffset': 25}",[],OPEN,Prefer `String#codePointAt()` over `String#charCodeAt()`.,5min,5min,mark@sharonandmark.net,"['internationalization', 'unicode']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}, {'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02shqTfQp2-9q9XNY,javascript:S7758,MINOR,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,122.0,5f050fdcc0584bd0c64ee4119a42f33e,"{'startLine': 122, 'endLine': 122, 'startOffset': 21, 'endOffset': 33}",[],OPEN,Prefer `String.fromCodePoint()` over `String.fromCharCode()`.,5min,5min,mark@sharonandmark.net,"['internationalization', 'unicode']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}, {'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02shqTfQp2-9q9XNZ,javascript:S7758,MINOR,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,126.0,1f564983f617908efed44b4c6fe4ff8b,"{'startLine': 126, 'endLine': 126, 'startOffset': 17, 'endOffset': 27}",[],OPEN,Prefer `String#codePointAt()` over `String#charCodeAt()`.,5min,5min,mark@sharonandmark.net,"['internationalization', 'unicode']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}, {'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02shqTfQp2-9q9XNa,javascript:S7758,MINOR,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,127.0,a15b6f4f116d356b70fd45e66521bbaf,"{'startLine': 127, 'endLine': 127, 'startOffset': 21, 'endOffset': 33}",[],OPEN,Prefer `String.fromCodePoint()` over `String.fromCharCode()`.,5min,5min,mark@sharonandmark.net,"['internationalization', 'unicode']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}, {'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02shqTfQp2-9q9XNb,javascript:S7758,MINOR,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,131.0,1f564983f617908efed44b4c6fe4ff8b,"{'startLine': 131, 'endLine': 131, 'startOffset': 17, 'endOffset': 27}",[],OPEN,Prefer `String#codePointAt()` over `String#charCodeAt()`.,5min,5min,mark@sharonandmark.net,"['internationalization', 'unicode']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}, {'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02shqTfQp2-9q9XNc,javascript:S2703,BLOCKER,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,132.0,cb93c1e17a2476c79af7e0114674931a,"{'startLine': 132, 'endLine': 132, 'startOffset': 4, 'endOffset': 6}",[],OPEN,"Add the ""let"", ""const"" or ""var"" keyword to this declaration of ""c3"" to make it explicit.",2min,2min,mark@sharonandmark.net,['pitfall'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'BLOCKER'}]",OPEN,sermon-browser
AZu02shqTfQp2-9q9XNd,javascript:S7758,MINOR,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,132.0,cb93c1e17a2476c79af7e0114674931a,"{'startLine': 132, 'endLine': 132, 'startOffset': 17, 'endOffset': 27}",[],OPEN,Prefer `String#codePointAt()` over `String#charCodeAt()`.,5min,5min,mark@sharonandmark.net,"['internationalization', 'unicode']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}, {'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02shqTfQp2-9q9XNe,javascript:S7758,MINOR,stephenfeather_sermon-browser:sb-includes/64.js,stephenfeather_sermon-browser,133.0,15fb5b5574142d5f1211ff2554597b65,"{'startLine': 133, 'endLine': 133, 'startOffset': 21, 'endOffset': 33}",[],OPEN,Prefer `String.fromCodePoint()` over `String.fromCharCode()`.,5min,5min,mark@sharonandmark.net,"['internationalization', 'unicode']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}, {'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQv,javascript:S7764,MINOR,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,16.0,23ab9edefa8cd0d18628ca785a6cc336,"{'startLine': 16, 'endLine': 16, 'startOffset': 8, 'endOffset': 14}",[],OPEN,Prefer `globalThis` over `window`.,2min,2min,mark@sharonandmark.net,"['es2020', 'portability']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQw,javascript:S7764,MINOR,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,16.0,23ab9edefa8cd0d18628ca785a6cc336,"{'startLine': 16, 'endLine': 16, 'startOffset': 39, 'endOffset': 45}",[],OPEN,Prefer `globalThis` over `window`.,2min,2min,mark@sharonandmark.net,"['es2020', 'portability']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQx,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,18.0,a83550215acd9a647c8ac0098a03c369,"{'startLine': 18, 'endLine': 18, 'startOffset': 4, 'endOffset': 14}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQy,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,19.0,56b722eeb20da0ee812eeff80e159746,"{'startLine': 19, 'endLine': 19, 'startOffset': 4, 'endOffset': 12}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQz,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,20.0,7173d75051d5f8ebaa576f1aac5045b9,"{'startLine': 20, 'endLine': 20, 'startOffset': 4, 'endOffset': 16}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQ0,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,21.0,f06a9439f47f3224fe514df860a0ff68,"{'startLine': 21, 'endLine': 21, 'startOffset': 4, 'endOffset': 18}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQ1,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,22.0,08a7dfbba1e267ef42988dfcfab7616a,"{'startLine': 22, 'endLine': 22, 'startOffset': 4, 'endOffset': 21}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQ2,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,23.0,48c3ca376cea83a3ade70f4339bb98ae,"{'startLine': 23, 'endLine': 23, 'startOffset': 4, 'endOffset': 21}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQ3,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,24.0,874d93c3247333d6b9b85b67ad13c484,"{'startLine': 24, 'endLine': 24, 'startOffset': 4, 'endOffset': 23}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQ4,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,25.0,e7b0772958e941ca259c6189bf22d536,"{'startLine': 25, 'endLine': 25, 'startOffset': 4, 'endOffset': 18}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQ5,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,26.0,d06435d1aced4f8d972643bea1bcd9c7,"{'startLine': 26, 'endLine': 26, 'startOffset': 4, 'endOffset': 17}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQ6,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,28.0,fcbd57da5e3baa4b3e937e8140c9d9e2,"{'startLine': 28, 'endLine': 28, 'startOffset': 4, 'endOffset': 21}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQ7,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,29.0,d3e6d5945e00023ab7ff8f3c796f2ff0,"{'startLine': 29, 'endLine': 29, 'startOffset': 4, 'endOffset': 16}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQ8,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,31.0,52ab75242e25330f8299db9e92035dea,"{'startLine': 31, 'endLine': 31, 'startOffset': 4, 'endOffset': 16}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQ9,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,32.0,87db0f7d958d88ca5fdd56bfc8933ff1,"{'startLine': 32, 'endLine': 32, 'startOffset': 8, 'endOffset': 13}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQ-,javascript:S125,MAJOR,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,34.0,45fa803513ee8b918dd51516c4a91c55,"{'startLine': 34, 'endLine': 34, 'startOffset': 8, 'endOffset': 66}",[],OPEN,Remove this commented out code.,5min,5min,mark@sharonandmark.net,['unused'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XQ_,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,36.0,99a345b9e556875036dcf5f3d3ec054b,"{'startLine': 36, 'endLine': 36, 'startOffset': 4, 'endOffset': 18}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XRA,javascript:S2703,BLOCKER,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,40.0,79525940694f5550f6f7be45da4e7967,"{'startLine': 40, 'endLine': 40, 'startOffset': 16, 'endOffset': 22}",[],OPEN,"Add the ""let"", ""const"" or ""var"" keyword to this declaration of ""dParts"" to make it explicit.",2min,2min,mark@sharonandmark.net,['pitfall'],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'BLOCKER'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XRB,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,47.0,d2f5e61bb648b307156e0fd4a9c07c6e,"{'startLine': 47, 'endLine': 47, 'startOffset': 21, 'endOffset': 26}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XRC,javascript:S1874,MINOR,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,48.0,1af48f2a65061a54eb51f84b92628604,"{'startLine': 48, 'endLine': 48, 'startOffset': 61, 'endOffset': 67}",[],OPEN,"The signature '(from: number, length?: number): string' of 'months.m.substr' is deprecated.",15min,15min,mark@sharonandmark.net,"['cwe', 'obsolete', 'type-dependent']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XRD,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,55.0,9d39cf1d709150765e239c49d6d9122e,"{'startLine': 55, 'endLine': 55, 'startOffset': 16, 'endOffset': 25}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XRE,javascript:S1854,MAJOR,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,55.0,9d39cf1d709150765e239c49d6d9122e,"{'startLine': 55, 'endLine': 55, 'startOffset': 20, 'endOffset': 25}",[],OPEN,"Remove this useless assignment to variable ""parts"".",1min,1min,mark@sharonandmark.net,"['cwe', 'unused']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,LOGICAL,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XRF,javascript:S6644,MINOR,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,55.0,9d39cf1d709150765e239c49d6d9122e,"{'startLine': 55, 'endLine': 55, 'startOffset': 28, 'endOffset': 53}",[],OPEN,Unnecessary use of conditional expression for default assignment.,5min,5min,mark@sharonandmark.net,[],2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjLTfQp2-9q9XRG,javascript:S3504,CRITICAL,stephenfeather_sermon-browser:sb-includes/datePicker.js,stephenfeather_sermon-browser,60.0,062a51da1d3bd1a2d4c42db7a9035dab,"{'startLine': 60, 'endLine': 60, 'startOffset': 4, 'endOffset': 18}",[],OPEN,"Unexpected var, use let or const instead.",5min,5min,mark@sharonandmark.net,"['bad-practice', 'es2015']",2008-06-20T21:03:41+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
